Home Team Previous Season Win Pctg,Home Team Current Season Win Pctg,Visiting Team Previous Season Win Pctg,Visiting Team Current Season Win Pctg,gameDate,Home Team,Visiting Team,"Winner: 0 Home, 1Visiting"
0.3049,0.364865,0.6829,0.597222,2023-03-26,ARI,COL,1
0.6585,0.652778,0.622,0.780822,2023-03-26,CAR,BOS,1
0.5488,0.5,0.6585,0.60274,2023-03-26,NSH,TOR,1
0.3415,0.328767,0.4878,0.465753,2023-03-26,CHI,VAN,1
0.5366,0.589041,0.5976,0.452055,2023-03-26,LAK,STL,0
0.4024,0.486486,0.7073,0.486486,2023-03-27,OTT,FLA,0
0.3902,0.479452,0.2683,0.405405,2023-03-27,BUF,MTL,1
0.4512,0.506667,0.3293,0.621622,2023-03-27,NYI,NJD,0
0.6463,0.581081,0.3293,0.547945,2023-03-27,MIN,SEA,0
0.378,0.310811,0.6829,0.60274,2023-03-27,ANA,COL,1
0.3049,0.36,0.5976,0.567568,2023-03-27,ARI,EDM,1
0.6341,0.594595,0.4512,0.315068,2023-03-28,NYR,CBJ,0
0.3049,0.39726,0.2683,0.4,2023-03-28,PHI,MTL,0
0.622,0.77027,0.5488,0.506849,2023-03-28,BOS,NSH,1
0.6585,0.643836,0.622,0.573333,2023-03-28,CAR,TBL,1
0.3902,0.438356,0.561,0.486486,2023-03-28,DET,PIT,0
0.5976,0.459459,0.4878,0.459459,2023-03-28,STL,VAN,0
0.3415,0.324324,0.561,0.540541,2023-03-28,CHI,DAL,1
0.6098,0.453333,0.5366,0.581081,2023-03-28,CGY,LAK,0
0.5244,0.621622,0.5976,0.573333,2023-03-28,VGK,EDM,1
0.3902,0.27027,0.4756,0.546667,2023-03-28,SJS,WPG,0
0.6585,0.594595,0.7073,0.493333,2023-03-29,TOR,FLA,1
0.5366,0.453333,0.4512,0.513158,2023-03-29,WSH,NYI,1
0.6829,0.594595,0.6463,0.586667,2023-03-29,COL,MIN,1
0.622,0.773333,0.4512,0.310811,2023-03-30,BOS,CBJ,0
0.2683,0.394737,0.7073,0.5,2023-03-30,MTL,FLA,1
0.3293,0.626667,0.6341,0.586667,2023-03-30,NJD,NYR,0
0.561,0.493333,0.5488,0.5,2023-03-30,PIT,NSH,0
0.4024,0.493333,0.3049,0.391892,2023-03-30,OTT,PHI,0
0.622,0.578947,0.5366,0.447368,2023-03-30,TBL,WSH,0
0.3902,0.445946,0.6585,0.635135,2023-03-30,DET,CAR,0
0.3415,0.32,0.5976,0.466667,2023-03-30,CHI,STL,1
0.5976,0.578947,0.5366,0.573333,2023-03-30,EDM,LAK,0
0.3293,0.554054,0.378,0.306667,2023-03-30,SEA,ANA,0
0.3902,0.28,0.5244,0.613333,2023-03-30,SJS,VGK,0
0.3902,0.486486,0.6341,0.578947,2023-03-31,BUF,NYR,0
0.4756,0.552632,0.3902,0.44,2023-03-31,WPG,DET,0
0.4878,0.453333,0.6098,0.460526,2023-03-31,VAN,CGY,1
0.3049,0.355263,0.561,0.546667,2023-03-31,ARI,DAL,1
0.5488,0.506667,0.5976,0.460526,2023-04-01,NSH,STL,0
0.561,0.486842,0.622,0.776316,2023-04-01,PIT,BOS,1
0.3049,0.386667,0.3902,0.493333,2023-04-01,PHI,BUF,1
0.2683,0.38961,0.6585,0.64,2023-04-01,MTL,CAR,1
0.4512,0.306667,0.7073,0.506494,2023-04-01,CBJ,FLA,1
0.622,0.584416,0.4512,0.506494,2023-04-01,TBL,NYI,0
0.4024,0.486842,0.6585,0.6,2023-04-01,OTT,TOR,1
0.3415,0.315789,0.3293,0.631579,2023-04-01,CHI,NJD,1
0.6829,0.6,0.561,0.539474,2023-04-01,COL,DAL,0
0.5976,0.584416,0.378,0.302632,2023-04-01,EDM,ANA,0
0.3293,0.546667,0.5366,0.578947,2023-04-01,SEA,LAK,1
0.5244,0.618421,0.6463,0.578947,2023-04-01,VGK,MIN,0
0.3049,0.350649,0.3902,0.289474,2023-04-01,ARI,SJS,1
0.5366,0.441558,0.6341,0.584416,2023-04-02,WSH,NYR,1
0.5976,0.454545,0.622,0.779221,2023-04-02,STL,BOS,1
0.6585,0.644737,0.4512,0.5,2023-04-02,CAR,NYI,0
0.4512,0.315789,0.4024,0.480519,2023-04-02,CBJ,OTT,0
0.561,0.493506,0.3049,0.381579,2023-04-02,PIT,PHI,0
0.6585,0.592105,0.3902,0.447368,2023-04-02,TOR,DET,1
0.4756,0.558442,0.3293,0.623377,2023-04-02,WPG,NJD,0
0.6098,0.467532,0.378,0.298701,2023-04-02,CGY,ANA,0
0.4878,0.447368,0.5366,0.584416,2023-04-02,VAN,LAK,1
0.6463,0.571429,0.5244,0.623377,2023-04-03,MIN,VGK,1
0.561,0.545455,0.5488,0.5,2023-04-03,DAL,NSH,0
0.3293,0.552632,0.3049,0.346154,2023-04-03,SEA,ARI,0
0.7073,0.512821,0.3902,0.486842,2023-04-04,FLA,BUF,0
0.6585,0.597403,0.4512,0.311688,2023-04-04,TOR,CBJ,0
0.2683,0.384615,0.3902,0.454545,2023-04-04,MTL,DET,1
0.6585,0.649351,0.4024,0.474359,2023-04-04,CAR,OTT,0
0.3293,0.628205,0.561,0.487179,2023-04-04,NJD,PIT,0
0.5976,0.461538,0.3049,0.376623,2023-04-04,STL,PHI,0
0.5488,0.506494,0.5244,0.615385,2023-04-04,NSH,VGK,0
0.6098,0.461538,0.3415,0.324675,2023-04-04,CGY,CHI,1
0.5366,0.576923,0.5976,0.589744,2023-04-04,LAK,EDM,1
0.4878,0.441558,0.3293,0.558442,2023-04-04,VAN,SEA,1
0.3902,0.285714,0.6829,0.605263,2023-04-04,SJS,COL,1
0.4756,0.551282,0.6098,0.468354,2023-04-05,WPG,CGY,1
0.6341,0.589744,0.622,0.576923,2023-04-05,NYR,TBL,0
0.378,0.294872,0.5976,0.594937,2023-04-05,ANA,EDM,1
0.3293,0.632911,0.4512,0.307692,2023-04-06,NJD,CBJ,0
0.561,0.493671,0.6463,0.564103,2023-04-06,PIT,MIN,0
0.7073,0.518987,0.4024,0.468354,2023-04-06,FLA,OTT,0
0.622,0.782051,0.6585,0.589744,2023-04-06,BOS,TOR,0
0.2683,0.392405,0.5366,0.435897,2023-04-06,MTL,WSH,0
0.3902,0.448718,0.3902,0.493506,2023-04-06,DET,BUF,1
0.4512,0.506329,0.622,0.56962,2023-04-06,NYI,TBL,0
0.5488,0.512821,0.6585,0.641026,2023-04-06,NSH,CAR,0
0.5976,0.468354,0.6341,0.582278,2023-04-06,STL,NYR,0
0.561,0.551282,0.3049,0.371795,2023-04-06,DAL,PHI,0
0.3293,0.564103,0.3049,0.341772,2023-04-06,SEA,ARI,0
0.4878,0.448718,0.3415,0.320513,2023-04-06,VAN,CHI,0
0.5244,0.620253,0.5366,0.56962,2023-04-06,VGK,LAK,0
0.3902,0.282051,0.6829,0.61039,2023-04-06,SJS,COL,1
0.3902,0.5,0.6585,0.632911,2023-04-08,BUF,CAR,0
0.6463,0.56962,0.5976,0.4625,2023-04-08,MIN,STL,0
0.3902,0.278481,0.5976,0.6,2023-04-08,SJS,EDM,1
0.3049,0.35,0.378,0.291139,2023-04-08,ARI,ANA,0
0.5366,0.43038,0.7073,0.525,2023-04-08,WSH,FLA,1
0.6585,0.594937,0.2683,0.3875,2023-04-08,TOR,MTL,0
0.4512,0.303797,0.6341,0.5875,2023-04-08,CBJ,NYR,1
0.4756,0.556962,0.5488,0.506329,2023-04-08,WPG,NSH,0
0.622,0.78481,0.3293,0.625,2023-04-08,BOS,NJD,0
0.3902,0.443038,0.561,0.5,2023-04-08,DET,PIT,1
0.4024,0.475,0.622,0.5625,2023-04-08,OTT,TBL,0
0.4512,0.5125,0.3049,0.367089,2023-04-08,NYI,PHI,0
0.561,0.556962,0.5244,0.6125,2023-04-08,DAL,VGK,0
0.4878,0.455696,0.6098,0.4625,2023-04-08,VAN,CGY,0
0.3293,0.56962,0.3415,0.316456,2023-04-08,SEA,CHI,0
0.5366,0.5625,0.6829,0.615385,2023-04-08,LAK,COL,1
0.3049,0.3625,0.622,0.7875,2023-04-09,PHI,BOS,1
0.378,0.2875,0.6829,0.620253,2023-04-09,ANA,COL,1
0.6341,0.580247,0.3902,0.506329,2023-04-10,NYR,BUF,1
0.4024,0.481481,0.6585,0.625,2023-04-10,OTT,CAR,0
0.5366,0.4375,0.4512,0.506173,2023-04-10,WSH,NYI,0
0.4756,0.5625,0.3902,0.275,2023-04-10,WPG,SJS,0
0.7073,0.518519,0.6585,0.6,2023-04-10,FLA,TOR,1
0.3902,0.4375,0.561,0.5625,2023-04-10,DET,DAL,1
0.3415,0.3125,0.6463,0.575,2023-04-10,CHI,MIN,1
0.6098,0.45679,0.5488,0.5125,2023-04-10,CGY,NSH,1
0.3049,0.345679,0.3293,0.575,2023-04-10,ARI,SEA,1
0.5366,0.567901,0.4878,0.45,2023-04-10,LAK,VAN,0
0.3293,0.62963,0.3902,0.5,2023-04-11,NJD,BUF,0
0.561,0.493827,0.3415,0.320988,2023-04-11,PIT,CHI,1
0.3049,0.37037,0.4512,0.3,2023-04-11,PHI,CBJ,0
0.6585,0.62963,0.3902,0.432099,2023-04-11,CAR,DET,0
0.622,0.555556,0.6585,0.604938,2023-04-11,TBL,TOR,1
0.622,0.790123,0.5366,0.432099,2023-04-11,BOS,WSH,0
0.6463,0.567901,0.4756,0.567901,2023-04-11,MIN,WPG,1
0.6829,0.6125,0.5976,0.604938,2023-04-11,COL,EDM,1
0.5244,0.617284,0.3293,0.567901,2023-04-11,VGK,SEA,0
0.378,0.283951,0.4878,0.45679,2023-04-11,ANA,VAN,1
0.4512,0.512195,0.2683,0.382716,2023-04-12,NYI,MTL,0
0.5976,0.45679,0.561,0.567901,2023-04-12,STL,DAL,1
0.6098,0.463415,0.3902,0.271605,2023-04-12,CGY,SJS,0
0.2683,0.378049,0.622,0.792683,2023-04-13,MTL,BOS,1
0.7073,0.512195,0.6585,0.634146,2023-04-13,FLA,CAR,1
0.622,0.560976,0.3902,0.426829,2023-04-13,TBL,DET,0
0.5366,0.426829,0.3293,0.634146,2023-04-13,WSH,NJD,1
0.3902,0.506173,0.4024,0.47561,2023-04-13,BUF,OTT,0
0.4512,0.308642,0.561,0.487805,2023-04-13,CBJ,PIT,0
0.6341,0.573171,0.6585,0.609756,2023-04-13,NYR,TOR,1
0.5488,0.518519,0.6463,0.560976,2023-04-13,NSH,MIN,0
0.3415,0.317073,0.3049,0.378049,2023-04-13,CHI,PHI,1
0.561,0.573171,0.5976,0.45122,2023-04-13,DAL,STL,0
0.5976,0.609756,0.3902,0.268293,2023-04-13,EDM,SJS,0
0.6829,0.617284,0.4756,0.560976,2023-04-13,COL,WPG,0
0.378,0.280488,0.5366,0.573171,2023-04-13,ANA,LAK,1
0.3049,0.341463,0.4878,0.463415,2023-04-13,ARI,VAN,1
0.3293,0.560976,0.5244,0.621951,2023-04-13,SEA,VGK,1
0.561,1.0,0.5122,0.0,2023-10-10,TBL,NSH,0
0.4878,0.0,0.3171,1.0,2023-10-10,PIT,CHI,1
0.622,1.0,0.561,0.0,2023-10-10,VGK,SEA,0
0.6341,1.0,0.4756,0.0,2023-10-11,CAR,OTT,0
0.6098,1.0,0.378,0.0,2023-10-11,TOR,MTL,0
0.7927,1.0,0.3171,0.5,2023-10-11,BOS,CHI,0
0.4634,1.0,0.561,0.0,2023-10-11,CGY,WPG,0
0.5732,0.0,0.622,1.0,2023-10-11,LAK,COL,1
0.4634,1.0,0.6098,0.0,2023-10-11,VAN,EDM,0
0.5122,0.0,0.5732,1.0,2023-10-12,BUF,NYR,1
0.3049,0.0,0.378,1.0,2023-10-12,CBJ,PHI,1
0.6341,1.0,0.4268,0.0,2023-10-12,NJD,DET,0
0.5732,1.0,0.4512,0.0,2023-10-12,DAL,STL,0
0.561,1.0,0.5122,0.0,2023-10-12,MIN,FLA,0
0.5122,0.5,0.561,0.0,2023-10-12,NSH,SEA,0
0.2683,0.0,0.622,1.0,2023-10-12,SJS,VGK,1
0.6341,0.5,0.3415,1.0,2023-10-13,NJD,ARI,1
0.4268,0.0,0.4878,0.5,2023-10-13,WSH,PIT,1
0.4756,0.5,0.378,0.5,2023-10-14,OTT,PHI,0
0.561,0.5,0.5122,0.0,2023-10-14,WPG,FLA,0
0.7927,1.0,0.5122,0.333333,2023-10-14,BOS,NSH,0
0.3049,0.5,0.5732,0.5,2023-10-14,CBJ,NYR,0
0.4268,0.5,0.561,0.5,2023-10-14,DET,TBL,0
0.378,0.5,0.3171,0.333333,2023-10-14,MTL,CHI,0
0.4878,0.666667,0.4634,0.5,2023-10-14,PIT,CGY,0
0.6098,1.0,0.561,0.5,2023-10-14,TOR,MIN,0
0.5122,1.0,0.5122,0.0,2023-10-14,NYI,BUF,0
0.4512,0.5,0.561,0.0,2023-10-14,STL,SEA,0
0.6098,0.0,0.4634,1.0,2023-10-14,EDM,VAN,1
0.2683,0.0,0.622,1.0,2023-10-14,SJS,COL,1
0.622,1.0,0.2805,0.0,2023-10-14,VGK,ANA,0
0.5732,0.0,0.6341,1.0,2023-10-14,LAK,CAR,1
0.4756,0.666667,0.561,0.333333,2023-10-15,OTT,TBL,0
0.2805,0.5,0.6341,0.666667,2023-10-15,ANA,CAR,0
0.3049,0.333333,0.4268,0.666667,2023-10-16,CBJ,DET,1
0.6341,0.333333,0.5122,0.333333,2023-10-16,NJD,FLA,1
0.5732,0.666667,0.3415,0.5,2023-10-16,NYR,ARI,0
0.6098,0.666667,0.3171,0.5,2023-10-16,TOR,CHI,1
0.4268,0.5,0.4634,0.333333,2023-10-16,WSH,CGY,0
0.5122,0.333333,0.561,0.25,2023-10-17,BUF,TBL,0
0.378,0.333333,0.561,0.666667,2023-10-17,MTL,MIN,1
0.378,0.666667,0.4634,0.666667,2023-10-17,PHI,VAN,0
0.5122,1.0,0.3415,0.333333,2023-10-17,NYI,ARI,0
0.5122,0.25,0.6098,0.333333,2023-10-17,NSH,EDM,1
0.561,0.333333,0.5732,0.333333,2023-10-17,WPG,LAK,1
0.561,0.0,0.622,1.0,2023-10-17,SEA,COL,1
0.2683,0.0,0.6341,0.75,2023-10-17,SJS,CAR,1
0.622,1.0,0.5732,0.5,2023-10-17,VGK,DAL,0
0.4756,0.75,0.4268,0.333333,2023-10-18,OTT,WSH,0
0.4268,0.75,0.4878,0.5,2023-10-18,DET,PIT,0
0.5122,0.25,0.4634,0.5,2023-10-19,BUF,CGY,1
0.5122,0.5,0.6098,0.5,2023-10-19,FLA,TOR,0
0.5732,0.5,0.5122,0.4,2023-10-19,NYR,NSH,1
0.378,0.75,0.6098,0.25,2023-10-19,PHI,EDM,0
0.561,0.4,0.4634,0.5,2023-10-19,TBL,VAN,0
0.561,0.5,0.5732,0.5,2023-10-19,MIN,LAK,1
0.4512,0.333333,0.3415,0.5,2023-10-19,STL,ARI,1
0.561,0.25,0.622,1.0,2023-10-19,WPG,VGK,1
0.2805,0.333333,0.5732,0.666667,2023-10-19,ANA,DAL,1
0.561,0.2,0.6341,0.6,2023-10-19,SEA,CAR,0
0.622,1.0,0.3171,0.4,2023-10-19,COL,CHI,0
0.2683,0.0,0.7927,1.0,2023-10-19,SJS,BOS,1
0.3049,0.5,0.4634,0.4,2023-10-20,CBJ,CGY,0
0.5122,0.666667,0.6341,0.5,2023-10-20,NYI,NJD,1
0.4756,0.6,0.4268,0.8,2023-10-21,OTT,DET,1
0.3415,0.6,0.2805,0.25,2023-10-21,ARI,ANA,0
0.5122,0.4,0.5122,0.5,2023-10-21,BUF,NYI,0
0.5122,0.4,0.4634,0.6,2023-10-21,FLA,VAN,1
0.378,0.5,0.4268,0.25,2023-10-21,MTL,WSH,0
0.561,0.333333,0.6098,0.6,2023-10-21,TBL,TOR,1
0.3171,0.333333,0.622,1.0,2023-10-21,CHI,VGK,1
0.5732,0.75,0.378,0.6,2023-10-21,DAL,PHI,0
0.561,0.4,0.3049,0.6,2023-10-21,MIN,CBJ,1
0.5122,0.5,0.2683,0.0,2023-10-21,NSH,SJS,0
0.4512,0.5,0.4878,0.4,2023-10-21,STL,PIT,0
0.622,1.0,0.6341,0.5,2023-10-21,COL,CAR,0
0.6098,0.2,0.561,0.4,2023-10-21,EDM,WPG,1
0.561,0.166667,0.5732,0.6,2023-10-21,SEA,NYR,1
0.5732,0.4,0.7927,1.0,2023-10-21,LAK,BOS,1
0.4268,0.833333,0.4634,0.333333,2023-10-22,DET,CGY,0
0.2805,0.2,0.7927,1.0,2023-10-22,ANA,BOS,1
0.5122,0.333333,0.378,0.6,2023-10-23,BUF,MTL,1
0.4268,0.2,0.6098,0.666667,2023-10-24,WSH,TOR,1
0.3049,0.5,0.2805,0.333333,2023-10-24,CBJ,ANA,1
0.4756,0.5,0.5122,0.428571,2023-10-24,OTT,BUF,1
0.561,0.428571,0.6341,0.428571,2023-10-24,TBL,CAR,0
0.378,0.5,0.6341,0.6,2023-10-24,MTL,NJD,1
0.4878,0.333333,0.5732,0.8,2023-10-24,PIT,DAL,1
0.5122,0.5,0.2683,0.0,2023-10-24,FLA,SJS,0
0.5122,0.4,0.622,1.0,2023-10-24,NYI,COL,1
0.4268,0.714286,0.561,0.285714,2023-10-24,DET,SEA,1
0.3171,0.285714,0.7927,1.0,2023-10-24,CHI,BOS,1
0.561,0.5,0.4512,0.4,2023-10-24,WPG,STL,0
0.561,0.5,0.6098,0.166667,2023-10-24,MIN,EDM,0
0.5122,0.428571,0.4634,0.666667,2023-10-24,NSH,VAN,1
0.4634,0.285714,0.5732,0.666667,2023-10-24,CGY,NYR,1
0.5732,0.5,0.3415,0.5,2023-10-24,LAK,ARI,0
0.622,1.0,0.378,0.5,2023-10-24,VGK,PHI,0
0.6341,0.5,0.4268,0.333333,2023-10-25,NJD,WSH,1
0.7927,0.857143,0.2805,0.428571,2023-10-26,BOS,ANA,1
0.6341,0.5,0.561,0.25,2023-10-26,CAR,SEA,0
0.4268,0.625,0.561,0.571429,2023-10-26,DET,WPG,1
0.378,0.571429,0.3049,0.428571,2023-10-26,MTL,CBJ,0
0.378,0.571429,0.561,0.428571,2023-10-26,PHI,MIN,0
0.4878,0.428571,0.622,0.857143,2023-10-26,PIT,COL,0
0.561,0.5,0.2683,0.0,2023-10-26,TBL,SJS,0
0.5122,0.5,0.4756,0.428571,2023-10-26,NYI,OTT,0
0.5732,0.666667,0.6098,0.714286,2023-10-26,DAL,TOR,1
0.4634,0.25,0.4512,0.5,2023-10-26,CGY,STL,1
0.6098,0.142857,0.5732,0.714286,2023-10-26,EDM,NYR,1
0.622,0.875,0.3171,0.375,2023-10-27,VGK,CHI,1
0.6341,0.555556,0.2683,0.0,2023-10-27,CAR,SJS,0
0.6341,0.571429,0.5122,0.375,2023-10-27,NJD,BUF,0
0.4268,0.428571,0.561,0.375,2023-10-27,WSH,MIN,0
0.3415,0.428571,0.5732,0.571429,2023-10-27,ARI,LAK,1
0.4634,0.714286,0.4512,0.428571,2023-10-27,VAN,STL,0
0.378,0.5,0.2805,0.5,2023-10-28,PHI,ANA,1
0.5122,0.571429,0.561,0.222222,2023-10-28,FLA,SEA,0
0.7927,0.875,0.4268,0.555556,2023-10-28,BOS,DET,0
0.3049,0.375,0.5122,0.571429,2023-10-28,CBJ,NYI,1
0.378,0.625,0.561,0.5,2023-10-28,MTL,WPG,0
0.5122,0.5,0.6098,0.625,2023-10-28,NSH,TOR,0
0.4878,0.375,0.4756,0.5,2023-10-28,PIT,OTT,1
0.4634,0.625,0.5732,0.75,2023-10-28,VAN,NYR,1
0.5732,0.5,0.622,0.888889,2023-10-28,LAK,VGK,1
0.5122,0.444444,0.622,0.75,2023-10-29,BUF,COL,0
0.6341,0.625,0.561,0.333333,2023-10-29,NJD,MIN,0
0.4268,0.5,0.2683,0.0,2023-10-29,WSH,SJS,0
0.6098,0.25,0.4634,0.222222,2023-10-29,EDM,CGY,0
0.7927,0.888889,0.5122,0.5,2023-10-30,BOS,FLA,0
0.378,0.444444,0.6341,0.6,2023-10-30,PHI,CAR,1
0.4878,0.333333,0.2805,0.555556,2023-10-30,PIT,ANA,1
0.561,0.444444,0.561,0.3,2023-10-30,TBL,SEA,1
0.5122,0.5,0.4268,0.6,2023-10-30,NYI,DET,1
0.561,0.444444,0.5732,0.777778,2023-10-30,WPG,NYR,1
0.5732,0.714286,0.3049,0.333333,2023-10-30,DAL,CBJ,0
0.3415,0.5,0.3171,0.333333,2023-10-30,ARI,CHI,0
0.622,0.9,0.378,0.555556,2023-10-30,VGK,MTL,0
0.6098,0.555556,0.5732,0.555556,2023-10-31,TOR,LAK,1
0.4634,0.666667,0.5122,0.444444,2023-10-31,VAN,NSH,0
0.378,0.4,0.5122,0.5,2023-11-01,PHI,BUF,1
0.4634,0.2,0.5732,0.75,2023-11-01,CGY,DAL,1
0.622,0.777778,0.4512,0.375,2023-11-01,COL,STL,0
0.2805,0.6,0.3415,0.444444,2023-11-01,ANA,ARI,0
0.7927,0.9,0.6098,0.5,2023-11-02,BOS,TOR,0
0.3049,0.4,0.561,0.4,2023-11-02,CBJ,TBL,0
0.4268,0.545455,0.5122,0.555556,2023-11-02,DET,FLA,1
0.5732,0.8,0.6341,0.545455,2023-11-02,NYR,CAR,0
0.4756,0.444444,0.5732,0.6,2023-11-02,OTT,LAK,1
0.4268,0.444444,0.5122,0.555556,2023-11-02,WSH,NYI,1
0.561,0.3,0.6341,0.666667,2023-11-02,MIN,NJD,1
0.6098,0.222222,0.5732,0.777778,2023-11-02,EDM,DAL,1
0.3415,0.5,0.378,0.5,2023-11-02,ARI,MTL,0
0.561,0.363636,0.5122,0.4,2023-11-02,SEA,NSH,0
0.622,0.909091,0.561,0.4,2023-11-02,VGK,WPG,0
0.2683,0.0,0.4634,0.7,2023-11-02,SJS,VAN,1
0.5122,0.454545,0.378,0.454545,2023-11-03,BUF,PHI,1
0.4512,0.444444,0.6341,0.6,2023-11-03,STL,NJD,0
0.6098,0.2,0.5122,0.454545,2023-11-04,EDM,NSH,1
0.3415,0.454545,0.561,0.454545,2023-11-04,ARI,WPG,1
0.4268,0.583333,0.7927,0.818182,2023-11-04,DET,BOS,0
0.4756,0.4,0.561,0.454545,2023-11-04,OTT,TBL,1
0.378,0.416667,0.5732,0.636364,2023-11-04,PHI,LAK,1
0.4512,0.5,0.378,0.454545,2023-11-04,STL,MTL,0
0.6098,0.454545,0.5122,0.5,2023-11-04,TOR,BUF,1
0.4268,0.5,0.3049,0.363636,2023-11-04,WSH,CBJ,0
0.5122,0.5,0.6341,0.583333,2023-11-04,NYI,CAR,1
0.3171,0.4,0.5122,0.5,2023-11-04,CHI,FLA,0
0.561,0.363636,0.5732,0.727273,2023-11-04,MIN,NYR,0
0.561,0.333333,0.4634,0.272727,2023-11-04,SEA,CGY,1
0.2683,0.0,0.4878,0.4,2023-11-04,SJS,PIT,1
0.4634,0.727273,0.5732,0.7,2023-11-04,VAN,DAL,0
0.622,0.916667,0.622,0.7,2023-11-04,VGK,COL,0
0.3171,0.363636,0.6341,0.636364,2023-11-05,CHI,NJD,1
0.2805,0.636364,0.622,0.846154,2023-11-05,ANA,VGK,0
0.5122,0.545455,0.3049,0.333333,2023-11-06,FLA,CBJ,0
0.6098,0.5,0.561,0.416667,2023-11-06,TOR,TBL,0
0.5732,0.636364,0.7927,0.833333,2023-11-06,DAL,BOS,1
0.4634,0.75,0.6098,0.181818,2023-11-06,VAN,EDM,0
0.6341,0.615385,0.5122,0.461538,2023-11-07,CAR,BUF,0
0.378,0.416667,0.561,0.461538,2023-11-07,MTL,TBL,1
0.5122,0.454545,0.561,0.416667,2023-11-07,NYI,MIN,1
0.5732,0.75,0.4268,0.538462,2023-11-07,NYR,DET,0
0.4512,0.454545,0.561,0.5,2023-11-07,STL,WPG,1
0.3415,0.5,0.561,0.307692,2023-11-07,ARI,SEA,0
0.4634,0.333333,0.5122,0.416667,2023-11-07,CGY,NSH,0
0.2805,0.583333,0.4878,0.454545,2023-11-07,ANA,PIT,1
0.622,0.727273,0.6341,0.583333,2023-11-07,COL,NJD,0
0.2683,0.083333,0.378,0.384615,2023-11-07,SJS,PHI,0
0.6098,0.461538,0.4756,0.454545,2023-11-08,TOR,OTT,1
0.4268,0.454545,0.5122,0.583333,2023-11-08,WSH,FLA,1
0.622,0.785714,0.5732,0.666667,2023-11-08,VGK,LAK,1
0.7927,0.846154,0.5122,0.416667,2023-11-09,BOS,NYI,0
0.3049,0.307692,0.5732,0.666667,2023-11-09,CBJ,DAL,1
0.4268,0.5,0.378,0.461538,2023-11-09,DET,MTL,1
0.5732,0.769231,0.561,0.384615,2023-11-09,NYR,MIN,0
0.4756,0.416667,0.4634,0.769231,2023-11-09,OTT,VAN,1
0.561,0.428571,0.3171,0.416667,2023-11-09,TBL,CHI,1
0.4512,0.5,0.3415,0.461538,2023-11-09,STL,ARI,0
0.561,0.538462,0.5122,0.384615,2023-11-09,WPG,NSH,0
0.622,0.666667,0.561,0.357143,2023-11-09,COL,SEA,1
0.5732,0.615385,0.4878,0.5,2023-11-09,LAK,PIT,1
0.2683,0.153846,0.6098,0.166667,2023-11-09,SJS,EDM,0
0.5122,0.5,0.561,0.357143,2023-11-10,BUF,MIN,0
0.5122,0.615385,0.6341,0.571429,2023-11-10,FLA,CAR,0
0.6341,0.538462,0.4268,0.5,2023-11-10,NJD,WSH,1
0.6098,0.5,0.4634,0.307692,2023-11-10,TOR,CGY,0
0.2805,0.538462,0.378,0.428571,2023-11-10,ANA,PHI,1
0.622,0.8,0.2683,0.142857,2023-11-10,VGK,SJS,0
0.4268,0.533333,0.3049,0.285714,2023-11-11,DET,CBJ,0
0.561,0.5,0.5732,0.692308,2023-11-11,WPG,DAL,1
0.378,0.5,0.7927,0.785714,2023-11-11,MTL,BOS,0
0.4756,0.461538,0.4634,0.285714,2023-11-11,OTT,CGY,0
0.561,0.4,0.6341,0.6,2023-11-11,TBL,CAR,1
0.6098,0.533333,0.4634,0.714286,2023-11-11,TOR,VAN,0
0.5122,0.384615,0.4268,0.538462,2023-11-11,NYI,WSH,1
0.4878,0.538462,0.5122,0.466667,2023-11-11,PIT,BUF,0
0.5122,0.357143,0.3415,0.5,2023-11-11,NSH,ARI,1
0.622,0.615385,0.4512,0.538462,2023-11-11,COL,STL,1
0.561,0.333333,0.6098,0.230769,2023-11-11,SEA,EDM,1
0.5732,0.571429,0.378,0.466667,2023-11-11,LAK,PHI,1
0.5122,0.642857,0.3171,0.384615,2023-11-12,FLA,CHI,0
0.561,0.333333,0.5732,0.714286,2023-11-12,MIN,DAL,1
0.378,0.466667,0.4634,0.733333,2023-11-12,MTL,VAN,1
0.5732,0.785714,0.3049,0.266667,2023-11-12,NYR,CBJ,0
0.2805,0.571429,0.2683,0.133333,2023-11-12,ANA,SJS,0
0.6098,0.285714,0.5122,0.357143,2023-11-13,EDM,NYI,0
0.561,0.3125,0.622,0.642857,2023-11-13,SEA,COL,1
0.5122,0.4375,0.7927,0.8,2023-11-14,BUF,BOS,1
0.3049,0.25,0.4878,0.571429,2023-11-14,CBJ,PIT,1
0.378,0.4375,0.4634,0.333333,2023-11-14,MTL,CGY,1
0.4268,0.571429,0.622,0.75,2023-11-14,WSH,VGK,0
0.5732,0.733333,0.3415,0.466667,2023-11-14,DAL,ARI,0
0.5122,0.333333,0.2805,0.6,2023-11-14,NSH,ANA,1
0.4512,0.571429,0.561,0.375,2023-11-14,STL,TBL,0
0.561,0.533333,0.6341,0.5,2023-11-14,WPG,NJD,0
0.2683,0.125,0.5122,0.666667,2023-11-14,SJS,FLA,1
0.6341,0.5625,0.378,0.5,2023-11-15,CAR,PHI,1
0.6098,0.333333,0.561,0.294118,2023-11-15,EDM,SEA,0
0.622,0.666667,0.2805,0.5625,2023-11-15,COL,ANA,0
